path,width,height,mode,format
..\data\raw\img4894_C.jpg,1082,922,RGB,JPEG
..\data\raw\img4894_D.jpg,1208,940,RGB,JPEG
..\data\raw\img4895_A.jpg,1170,2096,RGB,JPEG
..\data\raw\img4895_B.jpg,1190,1209,RGB,JPEG
..\data\raw\img4895_D.jpg,1109,881,RGB,JPEG
..\data\raw\img4896_single.jpg,1540,885,RGB,JPEG
..\data\raw\img4897_A.jpg,1192,1377,RGB,JPEG
..\data\raw\img4897_B.jpg,1677,1368,RGB,JPEG
..\data\raw\img4898_single.jpg,1711,1170,RGB,JPEG
..\data\raw\img4899_A.jpg,1055,968,RGB,JPEG
..\data\raw\img4899_B.jpg,1125,969,RGB,JPEG
..\data\raw\img489_B.jpg,1063,939,RGB,JPEG
..\data\raw\img48_A.jpg,1134,3863,RGB,JPEG
..\data\raw\img48_B.jpg,1315,3869,RGB,JPEG
..\data\raw\img4900_A.jpg,1451,965,RGB,JPEG
..\data\raw\img4900_A_2.jpg,1330,965,RGB,JPEG
..\data\raw\img4900_B.jpg,1330,965,RGB,JPEG
..\data\raw\img4900_B_2.jpg,1451,965,RGB,JPEG
..\data\raw\img4901_A.jpg,1755,1295,RGB,JPEG
..\data\raw\img4901_B.jpg,1801,1297,RGB,JPEG
..\data\raw\img4902_single.jpg,1721,2013,RGB,JPEG
..\data\raw\img4903_B.jpg,1655,1740,RGB,JPEG
..\data\raw\img4903_single.jpg,3058,1742,RGB,JPEG
..\data\raw\img4903_single_2.jpg,3054,1740,RGB,JPEG
..\data\raw\img4904_single.jpg,3057,1840,RGB,JPEG
..\data\raw\img4905_single.jpg,1721,2309,RGB,JPEG
..\data\raw\img4906_single.jpg,2370,1428,RGB,JPEG
..\data\raw\img4907_single.jpg,1721,1986,RGB,JPEG
..\data\raw\img4908_A.jpg,2368,867,RGB,JPEG
..\data\raw\img4908_C.jpg,873,699,RGB,JPEG
..\data\raw\img4909_single.jpg,3059,2518,RGB,JPEG
..\data\raw\img490_A.jpg,1132,1010,RGB,JPEG
..\data\raw\img490_B.jpg,1143,1012,RGB,JPEG
..\data\raw\img4910_single.jpg,1721,3017,RGB,JPEG
..\data\raw\img4911_B.jpg,689,605,RGB,JPEG
..\data\raw\img4911_single.jpg,2199,863,RGB,JPEG
..\data\raw\img4912_A.jpg,1183,1246,RGB,JPEG
..\data\raw\img4912_B.jpg,1133,1248,RGB,JPEG
..\data\raw\img4912_B_2.jpg,1183,1246,RGB,JPEG
..\data\raw\img4913_A.jpg,1072,1196,RGB,JPEG
..\data\raw\img4913_B.jpg,1240,1195,RGB,JPEG
..\data\raw\img4914_B.jpg,1058,2067,RGB,JPEG
..\data\raw\img4914_B_2.jpg,1257,2064,RGB,JPEG
..\data\raw\img4915_A.jpg,999,909,RGB,JPEG
..\data\raw\img4915_B.jpg,981,909,RGB,JPEG
..\data\raw\img4915_C.jpg,994,909,RGB,JPEG
..\data\raw\img4916_A.jpg,2367,1030,RGB,JPEG
..\data\raw\img4916_B.jpg,2365,1059,RGB,JPEG
..\data\raw\img4916_C.jpg,2366,1079,RGB,JPEG
..\data\raw\img4917_single.jpg,1720,1122,RGB,JPEG
..\data\raw\img4918_A.jpg,1170,990,RGB,JPEG
..\data\raw\img4918_B.jpg,1166,988,RGB,JPEG
..\data\raw\img4918_C.jpg,1173,1007,RGB,JPEG
..\data\raw\img4918_D.jpg,1153,1015,RGB,JPEG
..\data\raw\img4918_D_2.jpg,1162,1019,RGB,JPEG
..\data\raw\img4919_A.jpg,512,1432,RGB,JPEG
..\data\raw\img491_A.jpg,1306,809,RGB,JPEG
..\data\raw\img491_B.jpg,1046,814,RGB,JPEG
..\data\raw\img491_C.jpg,1297,817,RGB,JPEG
..\data\raw\img491_D.jpg,1024,817,RGB,JPEG
..\data\raw\img4920_A.jpg,710,1161,RGB,JPEG
..\data\raw\img4920_B.jpg,887,1162,RGB,JPEG
..\data\raw\img4920_C.jpg,848,1162,RGB,JPEG
..\data\raw\img4921_A.jpg,660,705,RGB,JPEG
..\data\raw\img4921_B.jpg,661,700,RGB,JPEG
..\data\raw\img4921_C.jpg,749,707,RGB,JPEG
..\data\raw\img4921_C_2.jpg,703,693,RGB,JPEG
..\data\raw\img4921_C_3.jpg,661,700,RGB,JPEG
..\data\raw\img4921_C_4.jpg,701,689,RGB,JPEG
..\data\raw\img4921_D.jpg,638,807,RGB,JPEG
..\data\raw\img4921_E.jpg,654,799,RGB,JPEG
..\data\raw\img4921_F.jpg,654,799,RGB,JPEG
..\data\raw\img4921_F_2.jpg,678,813,RGB,JPEG
..\data\raw\img4921_G.jpg,655,807,RGB,JPEG
..\data\raw\img4921_G_2.jpg,678,813,RGB,JPEG
..\data\raw\img4921_G_3.jpg,654,799,RGB,JPEG
..\data\raw\img4922_A.jpg,657,744,RGB,JPEG
..\data\raw\img4922_B.jpg,659,756,RGB,JPEG
..\data\raw\img4922_C.jpg,703,717,RGB,JPEG
..\data\raw\img4922_C_2.jpg,730,717,RGB,JPEG
..\data\raw\img4922_C_3.jpg,659,756,RGB,JPEG
..\data\raw\img4922_C_4.jpg,707,720,RGB,JPEG
..\data\raw\img4922_D.jpg,624,813,RGB,JPEG
..\data\raw\img4922_E.jpg,646,792,RGB,JPEG
..\data\raw\img4922_E_2.jpg,730,717,RGB,JPEG
..\data\raw\img4922_G.jpg,662,818,RGB,JPEG
..\data\raw\img4922_G_2.jpg,670,817,RGB,JPEG
..\data\raw\img4922_G_3.jpg,646,792,RGB,JPEG
..\data\raw\img4923_single.jpg,1720,901,RGB,JPEG
..\data\raw\img4924_single.jpg,1720,898,RGB,JPEG
..\data\raw\img4925_single.jpg,1720,824,RGB,JPEG
..\data\raw\img4926_single.jpg,1550,885,RGB,JPEG
..\data\raw\img4927_A.jpg,1003,717,RGB,JPEG
..\data\raw\img4927_A_2.jpg,951,715,RGB,JPEG
..\data\raw\img4927_B.jpg,973,730,RGB,JPEG
..\data\raw\img4927_D.jpg,974,716,RGB,JPEG
..\data\raw\img4927_E.jpg,961,719,RGB,JPEG
..\data\raw\img4928_single.jpg,2369,1479,RGB,JPEG
..\data\raw\img4929_single.jpg,3057,2048,RGB,JPEG
..\data\raw\img492_A.jpg,1147,1144,RGB,JPEG
..\data\raw\img492_B.jpg,1171,1137,RGB,JPEG
..\data\raw\img492_C.jpg,1129,1185,RGB,JPEG
..\data\raw\img492_D.jpg,1165,1188,RGB,JPEG
..\data\raw\img4930_A.jpg,1494,1498,RGB,JPEG
..\data\raw\img4930_B.jpg,1512,1499,RGB,JPEG
..\data\raw\img4930_B_2.jpg,1494,1498,RGB,JPEG
..\data\raw\img4931_A.jpg,1515,1517,RGB,JPEG
..\data\raw\img4931_B.jpg,1480,1518,RGB,JPEG
..\data\raw\img4931_B_2.jpg,1515,1517,RGB,JPEG
..\data\raw\img4932_A.jpg,1323,1303,RGB,JPEG
..\data\raw\img4932_B.jpg,1365,1305,RGB,JPEG
..\data\raw\img4933_single.jpg,1721,1687,RGB,JPEG
..\data\raw\img4934_A.jpg,742,737,RGB,JPEG
..\data\raw\img4934_B.jpg,746,736,RGB,JPEG
..\data\raw\img4934_C.jpg,685,736,RGB,JPEG
..\data\raw\img4935_A.jpg,929,1196,RGB,JPEG
..\data\raw\img4935_A_2.jpg,850,1102,RGB,JPEG
..\data\raw\img4935_C.jpg,991,1183,RGB,JPEG
..\data\raw\img4936_A.jpg,1069,1820,RGB,JPEG
..\data\raw\img4936_B.jpg,1066,1821,RGB,JPEG
..\data\raw\img4937_single.jpg,2370,904,RGB,JPEG
..\data\raw\img4938_single.jpg,1720,1004,RGB,JPEG
..\data\raw\img4939_A.jpg,993,1266,RGB,JPEG
..\data\raw\img4939_B.jpg,998,1266,RGB,JPEG
..\data\raw\img4939_C.jpg,1000,1266,RGB,JPEG
..\data\raw\img493_A.jpg,1154,1182,RGB,JPEG
..\data\raw\img493_B.jpg,1159,1188,RGB,JPEG
..\data\raw\img493_C.jpg,1160,1163,RGB,JPEG
..\data\raw\img493_D.jpg,1135,1145,RGB,JPEG
..\data\raw\img4940_single.jpg,2368,1902,RGB,JPEG
..\data\raw\img4941_single.jpg,1332,1067,RGB,JPEG
..\data\raw\img4942_A.jpg,679,1378,RGB,JPEG
..\data\raw\img4942_B.jpg,985,1380,RGB,JPEG
..\data\raw\img4943_A.jpg,1387,635,RGB,JPEG
..\data\raw\img4943_B.jpg,792,636,RGB,JPEG
..\data\raw\img4943_C.jpg,803,635,RGB,JPEG
..\data\raw\img4944_A.jpg,1733,1257,RGB,JPEG
..\data\raw\img4944_B.jpg,1317,994,RGB,JPEG
..\data\raw\img4945_A.jpg,1310,1567,RGB,JPEG
..\data\raw\img4945_B.jpg,1285,1472,RGB,JPEG
..\data\raw\img4945_C.jpg,1065,1477,RGB,JPEG
..\data\raw\img4946_single.jpg,1719,1763,RGB,JPEG
..\data\raw\img4947_single.jpg,3589,2490,RGB,JPEG
..\data\raw\img4948_single.jpg,2368,1612,RGB,JPEG
..\data\raw\img4949_single.jpg,2208,857,RGB,JPEG
..\data\raw\img494_single.jpg,1720,1479,RGB,JPEG
..\data\raw\img4950_A.jpg,3055,2394,RGB,JPEG
..\data\raw\img4950_B.jpg,3046,1673,RGB,JPEG
..\data\raw\img4950_C.jpg,3046,1673,RGB,JPEG
..\data\raw\img4951_A.jpg,3056,1920,RGB,JPEG
..\data\raw\img4951_C.jpg,3053,2021,RGB,JPEG
..\data\raw\img4952_single.jpg,1719,1063,RGB,JPEG
..\data\raw\img4953_A.jpg,3030,803,RGB,JPEG
..\data\raw\img4953_B.jpg,1423,1027,RGB,JPEG
..\data\raw\img4953_B_2.jpg,2981,1022,RGB,JPEG
..\data\raw\img4953_C.jpg,2883,1960,RGB,JPEG
..\data\raw\img4954_C.jpg,1399,1014,RGB,JPEG
..\data\raw\img4954_C_2.jpg,1582,1032,RGB,JPEG
..\data\raw\img4954_D.jpg,1399,1014,RGB,JPEG
..\data\raw\img4955_A.jpg,3041,799,RGB,JPEG
..\data\raw\img4955_C.jpg,1446,1975,RGB,JPEG
..\data\raw\img4956_A.jpg,3030,2273,RGB,JPEG
..\data\raw\img4956_B.jpg,1583,2226,RGB,JPEG
..\data\raw\img4956_B_2.jpg,3000,2287,RGB,JPEG
..\data\raw\img4957_A.jpg,1667,1022,RGB,JPEG
..\data\raw\img4957_B.jpg,1284,1022,RGB,JPEG
..\data\raw\img4958_A.jpg,3045,901,RGB,JPEG
..\data\raw\img4958_B.jpg,1209,1086,RGB,JPEG
..\data\raw\img4958_C.jpg,1847,1001,RGB,JPEG
..\data\raw\img4958_D.jpg,3044,1610,RGB,JPEG
..\data\raw\img4959_B.jpg,1009,885,RGB,JPEG
..\data\raw\img4959_single.jpg,2209,886,RGB,JPEG
..\data\raw\img495_single.jpg,1711,1528,RGB,JPEG
..\data\raw\img4960_B.jpg,1437,2252,RGB,JPEG
..\data\raw\img4961_A.jpg,1530,1564,RGB,JPEG
..\data\raw\img4961_B.jpg,1498,1584,RGB,JPEG
..\data\raw\img4962_A.jpg,1481,2889,RGB,JPEG
..\data\raw\img4962_B.jpg,1494,2895,RGB,JPEG
..\data\raw\img4962_B_2.jpg,1467,1345,RGB,JPEG
..\data\raw\img4962_C.jpg,1450,1437,RGB,JPEG
..\data\raw\img4962_D.jpg,1450,1437,RGB,JPEG
..\data\raw\img4963_A.jpg,1157,1241,RGB,JPEG
..\data\raw\img4963_B.jpg,1140,1249,RGB,JPEG
..\data\raw\img4963_C.jpg,1162,1188,RGB,JPEG
..\data\raw\img4963_D.jpg,1157,1181,RGB,JPEG
..\data\raw\img4964_A.jpg,986,931,RGB,JPEG
..\data\raw\img4964_B.jpg,1024,944,RGB,JPEG
..\data\raw\img4964_C.jpg,977,927,RGB,JPEG
..\data\raw\img4964_D.jpg,972,919,RGB,JPEG
..\data\raw\img4964_E.jpg,1028,918,RGB,JPEG
..\data\raw\img4964_E_2.jpg,977,927,RGB,JPEG
..\data\raw\img4964_F.jpg,977,922,RGB,JPEG
..\data\raw\img4964_G.jpg,2135,1702,RGB,JPEG
..\data\raw\img4965_A.jpg,978,927,RGB,JPEG
..\data\raw\img4965_B.jpg,1037,959,RGB,JPEG
..\data\raw\img4965_B_2.jpg,974,918,RGB,JPEG
..\data\raw\img4965_C.jpg,976,920,RGB,JPEG
..\data\raw\img4965_D.jpg,974,918,RGB,JPEG
..\data\raw\img4965_E.jpg,1028,901,RGB,JPEG
..\data\raw\img4965_E_2.jpg,976,920,RGB,JPEG
..\data\raw\img4965_F.jpg,973,921,RGB,JPEG
..\data\raw\img4965_F_2.jpg,981,897,RGB,JPEG
..\data\raw\img4965_G.jpg,2075,1720,RGB,JPEG
..\data\raw\img4966_A.jpg,1159,1356,RGB,JPEG
..\data\raw\img4966_B.jpg,1162,1363,RGB,JPEG
..\data\raw\img4967_A.jpg,745,1180,RGB,JPEG
..\data\raw\img4967_B.jpg,1613,1360,RGB,JPEG
..\data\raw\img4967_B_2.jpg,745,1180,RGB,JPEG
..\data\raw\img4967_C.jpg,726,1142,RGB,JPEG
..\data\raw\img4967_D.jpg,753,1210,RGB,JPEG
..\data\raw\img4967_E.jpg,778,1135,RGB,JPEG
..\data\raw\img4967_E_2.jpg,753,1210,RGB,JPEG
..\data\raw\img4968_A.jpg,1185,1073,RGB,JPEG
..\data\raw\img4968_B.jpg,1156,1074,RGB,JPEG
..\data\raw\img4968_C.jpg,1176,1059,RGB,JPEG
..\data\raw\img4968_D.jpg,1165,1066,RGB,JPEG
..\data\raw\img4968_E.jpg,1169,1058,RGB,JPEG
..\data\raw\img4968_F.jpg,1170,1073,RGB,JPEG
..\data\raw\img4968_F_2.jpg,1169,1058,RGB,JPEG
..\data\raw\img4969_A.jpg,1179,1147,RGB,JPEG
..\data\raw\img4969_B.jpg,1146,1149,RGB,JPEG
..\data\raw\img4969_C.jpg,1190,1125,RGB,JPEG
..\data\raw\img4969_D.jpg,1154,1109,RGB,JPEG
..\data\raw\img4969_E.jpg,1169,1170,RGB,JPEG
..\data\raw\img4969_F.jpg,1160,1184,RGB,JPEG
..\data\raw\img496_A.jpg,1105,1005,RGB,JPEG
..\data\raw\img496_B.jpg,1190,1007,RGB,JPEG
..\data\raw\img4971_A.jpg,768,919,RGB,JPEG
..\data\raw\img4971_B.jpg,1093,921,RGB,JPEG
..\data\raw\img4972_A.jpg,862,919,RGB,JPEG
..\data\raw\img4972_B.jpg,1099,901,RGB,JPEG
..\data\raw\img4972_D.jpg,447,915,RGB,JPEG
..\data\raw\img4973_A.jpg,739,545,RGB,JPEG
..\data\raw\img4973_A_2.jpg,749,533,RGB,JPEG
..\data\raw\img4973_C.jpg,753,574,RGB,JPEG
..\data\raw\img4973_C_2.jpg,749,533,RGB,JPEG
..\data\raw\img4973_D.jpg,742,587,RGB,JPEG
..\data\raw\img4973_D_2.jpg,762,606,RGB,JPEG
..\data\raw\img4973_D_3.jpg,730,543,RGB,JPEG
..\data\raw\img4973_D_4.jpg,771,603,RGB,JPEG
..\data\raw\img4973_F.jpg,764,557,RGB,JPEG
..\data\raw\img4973_G.jpg,711,542,RGB,JPEG
..\data\raw\img4973_G_2.jpg,730,543,RGB,JPEG
..\data\raw\img4973_H.jpg,727,540,RGB,JPEG
..\data\raw\img4973_H_2.jpg,1800,1470,RGB,JPEG
..\data\raw\img4973_J.jpg,717,596,RGB,JPEG
..\data\raw\img4973_J_2.jpg,762,606,RGB,JPEG
..\data\raw\img4973_K.jpg,718,607,RGB,JPEG
..\data\raw\img4973_K_2.jpg,719,609,RGB,JPEG
..\data\raw\img4974_A.jpg,3052,1433,RGB,JPEG
..\data\raw\img4974_B.jpg,1611,1110,RGB,JPEG
..\data\raw\img4974_C.jpg,1514,1154,RGB,JPEG
..\data\raw\img4974_D.jpg,1525,1157,RGB,JPEG
..\data\raw\img4975_A.jpg,1493,631,RGB,JPEG
..\data\raw\img4975_B.jpg,738,638,RGB,JPEG
..\data\raw\img4975_C.jpg,728,616,RGB,JPEG
..\data\raw\img4975_C_2.jpg,724,602,RGB,JPEG
..\data\raw\img4975_E.jpg,726,539,RGB,JPEG
..\data\raw\img4975_F.jpg,764,536,RGB,JPEG
..\data\raw\img4975_H.jpg,764,536,RGB,JPEG
..\data\raw\img4975_I.jpg,1502,1096,RGB,JPEG
..\data\raw\img4975_J.jpg,1525,1102,RGB,JPEG
..\data\raw\img4975_J_2.jpg,1502,1096,RGB,JPEG
..\data\raw\img4975_L.jpg,1502,1096,RGB,JPEG
..\data\raw\img4976_A.jpg,1399,1031,RGB,JPEG
..\data\raw\img4976_B.jpg,1394,1022,RGB,JPEG
..\data\raw\img4976_C.jpg,1443,1208,RGB,JPEG
..\data\raw\img4976_D.jpg,1563,1205,RGB,JPEG
..\data\raw\img4977_A.jpg,3051,1341,RGB,JPEG
..\data\raw\img4977_B.jpg,2216,1522,RGB,JPEG
..\data\raw\img4977_B_2.jpg,2275,1527,RGB,JPEG
..\data\raw\img4978_A.jpg,918,820,RGB,JPEG
..\data\raw\img4978_B.jpg,1127,823,RGB,JPEG
..\data\raw\img4978_D.jpg,907,835,RGB,JPEG
..\data\raw\img4978_D_2.jpg,1065,839,RGB,JPEG
..\data\raw\img4978_D_3.jpg,921,829,RGB,JPEG
..\data\raw\img4978_E.jpg,921,829,RGB,JPEG
..\data\raw\img4979_A.jpg,1428,1038,RGB,JPEG
..\data\raw\img4979_B.jpg,1467,1036,RGB,JPEG
..\data\raw\img4979_C.jpg,1470,1069,RGB,JPEG
..\data\raw\img4979_D.jpg,1480,1079,RGB,JPEG
..\data\raw\img497_A.jpg,1100,946,RGB,JPEG
..\data\raw\img497_B.jpg,1154,948,RGB,JPEG
..\data\raw\img4980_A.jpg,1503,981,RGB,JPEG
..\data\raw\img4980_B.jpg,1418,971,RGB,JPEG
..\data\raw\img4980_C.jpg,1426,1041,RGB,JPEG
..\data\raw\img4980_D.jpg,1419,1061,RGB,JPEG
..\data\raw\img4981_A.jpg,943,1501,RGB,JPEG
..\data\raw\img4981_B.jpg,1392,1503,RGB,JPEG
..\data\raw\img4981_B_2.jpg,1403,1501,RGB,JPEG
..\data\raw\img4982_single.jpg,2723,4504,RGB,JPEG
..\data\raw\img4982_single_2.jpg,2725,4528,RGB,JPEG
..\data\raw\img4983_single.jpg,3049,4245,RGB,JPEG
..\data\raw\img4984_A.jpg,1113,783,RGB,JPEG
..\data\raw\img4984_B.jpg,1204,784,RGB,JPEG
..\data\raw\img4985_A.jpg,1394,2006,RGB,JPEG
..\data\raw\img4985_B.jpg,1245,2008,RGB,JPEG
..\data\raw\img4986_A.jpg,816,1481,RGB,JPEG
..\data\raw\img4986_C.jpg,579,562,RGB,JPEG
..\data\raw\img4988_single.jpg,1649,1552,RGB,JPEG
..\data\raw\img4989_single.jpg,2560,1640,RGB,JPEG
..\data\raw\img498_single.jpg,2362,1563,RGB,JPEG
..\data\raw\img4990_single.jpg,2478,3767,RGB,JPEG
..\data\raw\img4991_A.jpg,910,2188,RGB,JPEG
..\data\raw\img4991_B.jpg,1842,2187,RGB,JPEG
..\data\raw\img4992_A.jpg,866,1407,RGB,JPEG
..\data\raw\img4992_B.jpg,603,1386,RGB,JPEG
..\data\raw\img4992_C.jpg,573,1403,RGB,JPEG
..\data\raw\img4993_single.jpg,2692,2664,RGB,JPEG
..\data\raw\img4994_A.jpg,565,1282,RGB,JPEG
..\data\raw\img4994_B.jpg,672,1584,RGB,JPEG
..\data\raw\img4994_B_2.jpg,653,1323,RGB,JPEG
..\data\raw\img4994_C.jpg,747,1584,RGB,JPEG
..\data\raw\img4994_C_2.jpg,648,1378,RGB,JPEG
..\data\raw\img4994_D.jpg,572,1270,RGB,JPEG
..\data\raw\img4995_single.jpg,1616,1353,RGB,JPEG
..\data\raw\img4996_A.jpg,1205,1232,RGB,JPEG
..\data\raw\img4996_B.jpg,1219,1233,RGB,JPEG
..\data\raw\img4997_single.jpg,3058,1872,RGB,JPEG
..\data\raw\img4998_A.jpg,1407,1278,RGB,JPEG
..\data\raw\img4998_B.jpg,691,1276,RGB,JPEG
..\data\raw\img4999_A.jpg,738,1781,RGB,JPEG
..\data\raw\img4999_C.jpg,874,1783,RGB,JPEG
..\data\raw\img4999_D.jpg,490,1163,RGB,JPEG
..\data\raw\img499_A.jpg,1193,870,RGB,JPEG
..\data\raw\img499_A_2.jpg,1088,873,RGB,JPEG
..\data\raw\img499_single.jpg,2212,872,RGB,JPEG
..\data\raw\img499_single_2.jpg,2213,872,RGB,JPEG
..\data\raw\img49_A.jpg,1596,1192,RGB,JPEG
..\data\raw\img49_B.jpg,1586,1208,RGB,JPEG
..\data\raw\img49_C.jpg,1605,1220,RGB,JPEG
..\data\raw\img49_D.jpg,1590,1247,RGB,JPEG
..\data\raw\img49_D_2.jpg,1598,1276,RGB,JPEG
..\data\raw\img49_D_3.jpg,1596,1270,RGB,JPEG
..\data\raw\img49_E.jpg,1596,1270,RGB,JPEG
..\data\raw\img4_single.jpg,1720,1225,RGB,JPEG
..\data\raw\img5000_single.jpg,2368,1200,RGB,JPEG
..\data\raw\img5001_A.jpg,1680,1429,RGB,JPEG
..\data\raw\img5001_B.jpg,1353,1433,RGB,JPEG
..\data\raw\img5003_A.jpg,1848,1189,RGB,JPEG
..\data\raw\img5003_B.jpg,632,1191,RGB,JPEG
..\data\raw\img5003_C.jpg,569,1196,RGB,JPEG
..\data\raw\img5005_A.jpg,1320,1047,RGB,JPEG
..\data\raw\img5005_B.jpg,1135,1048,RGB,JPEG
..\data\raw\img5005_C.jpg,573,1050,RGB,JPEG
..\data\raw\img5005_C_2.jpg,622,1043,RGB,JPEG
..\data\raw\img5007_A.jpg,1552,1198,RGB,JPEG
..\data\raw\img5007_B.jpg,732,1200,RGB,JPEG
..\data\raw\img5007_C.jpg,680,1200,RGB,JPEG
..\data\raw\img5008_single.jpg,1720,1255,RGB,JPEG
..\data\raw\img5009_A.jpg,1580,1826,RGB,JPEG
..\data\raw\img5009_B.jpg,1414,1822,RGB,JPEG
..\data\raw\img500_A.jpg,3002,1077,RGB,JPEG
..\data\raw\img500_B.jpg,3003,1123,RGB,JPEG
..\data\raw\img500_B_2.jpg,3008,1090,RGB,JPEG
..\data\raw\img500_C.jpg,3006,1086,RGB,JPEG
..\data\raw\img500_D.jpg,3009,1073,RGB,JPEG
..\data\raw\img5010_A.jpg,2069,1020,RGB,JPEG
..\data\raw\img5011_single.jpg,2174,886,RGB,JPEG
..\data\raw\img5012_single.jpg,2368,1337,RGB,JPEG
..\data\raw\img5012_single_2.jpg,2367,1335,RGB,JPEG
..\data\raw\img5012_single_3.jpg,2325,1327,RGB,JPEG
..\data\raw\img5013_single.jpg,2370,1336,RGB,JPEG
..\data\raw\img5014_single.jpg,2370,808,RGB,JPEG
..\data\raw\img5015_single.jpg,1721,1318,RGB,JPEG
..\data\raw\img5016_single.jpg,3057,1117,RGB,JPEG
..\data\raw\img5017_A.jpg,1166,1368,RGB,JPEG
..\data\raw\img5017_B.jpg,2366,723,RGB,JPEG
..\data\raw\img5017_B_2.jpg,2368,750,RGB,JPEG
..\data\raw\img5018_single.jpg,2368,1207,RGB,JPEG
..\data\raw\img5019_B.jpg,403,360,RGB,JPEG
..\data\raw\img5019_C.jpg,403,360,RGB,JPEG
..\data\raw\img501_single.jpg,2762,2097,RGB,JPEG
..\data\raw\img5021_A.jpg,1190,787,RGB,JPEG
..\data\raw\img5021_B.jpg,1058,787,RGB,JPEG
..\data\raw\img5022_single.jpg,1583,1367,RGB,JPEG
..\data\raw\img5023_A.jpg,738,957,RGB,JPEG
..\data\raw\img5023_A_2.jpg,764,961,RGB,JPEG
..\data\raw\img5023_B.jpg,726,959,RGB,JPEG
..\data\raw\img5024_A.jpg,1216,715,RGB,JPEG
..\data\raw\img5024_A_2.jpg,889,1466,RGB,JPEG
..\data\raw\img5024_B.jpg,884,672,RGB,JPEG
..\data\raw\img5024_C.jpg,910,1483,RGB,JPEG
..\data\raw\img5024_C_2.jpg,901,699,RGB,JPEG
..\data\raw\img5024_C_3.jpg,884,672,RGB,JPEG
..\data\raw\img5024_D.jpg,1008,1497,RGB,JPEG
..\data\raw\img5024_D_2.jpg,901,699,RGB,JPEG
..\data\raw\img5025_A.jpg,2353,1100,RGB,JPEG
..\data\raw\img5025_B.jpg,2353,1144,RGB,JPEG
..\data\raw\img5026_A.jpg,1514,1319,RGB,JPEG
..\data\raw\img5026_B.jpg,1634,1276,RGB,JPEG
..\data\raw\img5027_A.jpg,1536,1192,RGB,JPEG
..\data\raw\img5027_B.jpg,1488,1194,RGB,JPEG
..\data\raw\img5028_A.jpg,1482,1290,RGB,JPEG
..\data\raw\img5028_B.jpg,1625,1256,RGB,JPEG
..\data\raw\img5029_A.jpg,1187,980,RGB,JPEG
..\data\raw\img5029_B.jpg,1146,981,RGB,JPEG
..\data\raw\img502_A.jpg,1727,1045,RGB,JPEG
..\data\raw\img502_B.jpg,1733,1043,RGB,JPEG
..\data\raw\img502_C.jpg,1709,1047,RGB,JPEG
..\data\raw\img502_D.jpg,1710,1060,RGB,JPEG
..\data\raw\img5030_A.jpg,1184,980,RGB,JPEG
..\data\raw\img5030_B.jpg,1139,981,RGB,JPEG
..\data\raw\img5031_single.jpg,1720,1273,RGB,JPEG
..\data\raw\img5032_single.jpg,1719,1272,RGB,JPEG
..\data\raw\img5033_single.jpg,1721,1287,RGB,JPEG
..\data\raw\img5034_single.jpg,1719,1282,RGB,JPEG
..\data\raw\img5035_single.jpg,1720,1291,RGB,JPEG
..\data\raw\img5036_A.jpg,1004,832,RGB,JPEG
..\data\raw\img5036_B.jpg,959,833,RGB,JPEG
..\data\raw\img5036_C.jpg,1046,832,RGB,JPEG
..\data\raw\img5037_single.jpg,1720,1291,RGB,JPEG
..\data\raw\img5038_single.jpg,1721,1272,RGB,JPEG
..\data\raw\img5039_single.jpg,1720,1292,RGB,JPEG
..\data\raw\img503_A.jpg,1786,1055,RGB,JPEG
..\data\raw\img503_B.jpg,1697,1056,RGB,JPEG
..\data\raw\img503_C.jpg,1799,1033,RGB,JPEG
..\data\raw\img503_D.jpg,1693,1044,RGB,JPEG
..\data\raw\img503_E.jpg,1791,1064,RGB,JPEG
..\data\raw\img503_F.jpg,1686,1048,RGB,JPEG
..\data\raw\img503_G.jpg,1785,1054,RGB,JPEG
..\data\raw\img503_H.jpg,1677,1052,RGB,JPEG
..\data\raw\img5040_single.jpg,1721,1275,RGB,JPEG
..\data\raw\img5041_single.jpg,1720,1271,RGB,JPEG
..\data\raw\img5042_single.jpg,2211,858,RGB,JPEG
..\data\raw\img5042_single_2.jpg,2210,858,RGB,JPEG
..\data\raw\img5043_A.jpg,1224,398,RGB,JPEG
..\data\raw\img5043_B.jpg,803,398,RGB,JPEG
..\data\raw\img5044_A.jpg,931,861,RGB,JPEG
..\data\raw\img5044_B.jpg,924,864,RGB,JPEG
..\data\raw\img5044_B_2.jpg,1059,876,RGB,JPEG
..\data\raw\img5044_C.jpg,1059,876,RGB,JPEG
..\data\raw\img5044_D.jpg,1082,858,RGB,JPEG
..\data\raw\img5044_D_2.jpg,884,856,RGB,JPEG
..\data\raw\img5044_E.jpg,1082,858,RGB,JPEG
..\data\raw\img5044_E_2.jpg,884,856,RGB,JPEG
..\data\raw\img5045_A.jpg,2363,780,RGB,JPEG
..\data\raw\img5045_B.jpg,2367,856,RGB,JPEG
..\data\raw\img5045_C.jpg,1153,977,RGB,JPEG
..\data\raw\img5045_C_2.jpg,2362,982,RGB,JPEG
..\data\raw\img5045_D.jpg,2366,889,RGB,JPEG
..\data\raw\img5046_A.jpg,1421,992,RGB,JPEG
..\data\raw\img5046_B.jpg,1534,1004,RGB,JPEG
..\data\raw\img5046_C.jpg,1416,1028,RGB,JPEG
